time unit: s, uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data, uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[11], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[10], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[9], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[8], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[7], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[6], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[5], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[4], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[3], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[2], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[1], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|nfca_rx_dsp:u_nfca_rx_dsp|adc_data[0], uart2nfca_system_top:u_uart2nfca_system|nfca_controller:u_nfca_controller|rx_on, 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, 
3882, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3883, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3884, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3885, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
3886, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3887, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3888, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3889, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3890, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3891, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3892, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3893, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3894, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3895, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3896, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3897, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3898, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3899, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3900, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3901, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3902, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
3903, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
3904, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3905, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3906, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3907, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3908, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3909, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3910, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3911, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3912, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3913, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3914, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3915, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3916, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3917, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3918, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3919, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3920, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3921, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
3922, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3923, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3924, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3925, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3926, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3927, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3928, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3929, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3930, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3931, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3932, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3933, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3934, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3935, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
3936, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3937, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3938, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3939, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3940, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3941, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3942, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
3943, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3944, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
3945, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3946, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3947, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3948, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3949, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3950, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3951, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3952, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3953, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3954, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3955, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3956, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3957, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3958, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3959, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
3960, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
3961, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3962, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3963, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3964, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3965, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3966, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3967, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3968, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3969, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3970, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3971, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3972, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3973, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3974, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
3975, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3976, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3977, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3978, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
3979, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3980, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3981, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3982, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3983, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
3984, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3985, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3986, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3987, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3988, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3989, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3990, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3991, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3992, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3993, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
3994, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
3995, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
3996, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
3997, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
3998, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
3999, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4000, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4001, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4002, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4003, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4004, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4005, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4006, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4007, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4008, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4009, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4010, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4011, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4012, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4013, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4014, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4015, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4016, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4017, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4018, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4019, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4020, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4021, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4022, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4023, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4024, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4025, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4026, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4027, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4028, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4029, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4030, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4031, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4032, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4033, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4034, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4035, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4036, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4037, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4038, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4039, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4040, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
4041, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4042, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4043, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4044, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4045, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4046, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4047, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4048, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4049, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4050, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4051, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4052, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4053, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4054, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4055, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4056, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4057, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4058, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4059, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4060, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4061, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4062, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4063, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4064, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4065, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
4066, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4067, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
4068, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4069, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4070, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4071, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4072, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4073, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4074, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
4075, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4076, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4077, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4078, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4079, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4080, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4081, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4082, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4083, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4084, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4085, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4086, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4087, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4088, 110001001111, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 
4089, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4090, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4091, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4092, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4093, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4094, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4095, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4096, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4097, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4098, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4099, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4100, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4101, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4102, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4103, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4104, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4105, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4106, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4107, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4108, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4109, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4110, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4111, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4112, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4113, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4114, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4115, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4116, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4117, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4118, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4119, 100100100011, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
4120, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4121, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4122, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
4123, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4124, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4125, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4126, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4127, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4128, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4129, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4130, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4131, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
4132, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
4133, 110001001100, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
4134, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4135, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4136, 110001001101, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 
4137, 100100011111, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
4138, 101001100110, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
4139, 110001000101, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
4140, 100100101001, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
4141, 101001100010, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 
